_CustomObjectKey,AccountID,OYBAccountID,JobID,ListID,BatchID,SubscriberID,SubscriberKey,EventDate,IsUnique,Domain,BounceCategoryID,BounceCategory,BounceSubcategoryID,BounceSubcategory,BounceTypeID,BounceType,TriggererSendDefinitionObjectID,TriggeredSendCustomerKey
270582,514002572,,164085,155,30005,118594647,00203435826,12/29/2021 2:08:45 PM,True,hotmail.com,1,,,,0,immediate,,
270583,514002572,,164085,155,30005,118594648,00203505468,12/29/2021 2:20:28 PM,True,globo.com,1,,,,0,immediate,,
270584,514002572,,163710,155,18006,118342570,00204946883,12/28/2021 8:22:48 AM,True,bol.com.br,1,,,,1,delayed,,
270585,514002572,,163710,155,18006,118342572,00204963000379,12/28/2021 7:23:15 AM,True,cresolcentral.com.br,1,,,,0,immediate,,
270586,514002572,,163710,155,18006,118342574,00205052304,12/28/2021 7:23:18 AM,True,bol.com.br,1,,,,0,immediate,,
270587,514002572,,164085,155,30005,118594663,00205270808,12/29/2021 5:09:34 PM,True,bol.com.br,1,,,,1,delayed,,
270588,514002572,,164085,155,30005,118594678,00207772649,12/29/2021 2:08:31 PM,True,yahoo.com.br,1,,,,0,immediate,,
270589,514002572,,164085,155,30005,118594697,00210813873,12/29/2021 2:20:25 PM,True,yahoo.com.br,1,,,,0,immediate,,
270590,514002572,,164085,155,13003,109040847,00212659847,12/29/2021 2:08:09 PM,True,yahoo.com.br,1,,,,0,immediate,,
270591,514002572,,163710,155,18006,118342637,00212989553,12/28/2021 7:26:12 AM,True,gmail.com,1,,,,0,immediate,,
270592,514002572,,164085,155,30005,118594713,00213268191,12/29/2021 2:20:26 PM,True,terra.com.br,1,,,,0,immediate,,
270593,514002572,,164085,155,30005,118594714,00213293110,12/29/2021 2:01:17 PM,True,hotmail.com,1,,,,1,delayed,,
270594,514002572,,163710,155,18006,118342654,00215550000128,12/28/2021 7:23:15 AM,True,hotmail.com2,1,,,,0,immediate,,
270595,514002572,,164085,155,30005,118594745,00217113000143,12/29/2021 2:20:28 PM,True,globo.com,1,,,,0,immediate,,
270596,514002572,,164085,155,30005,118594746,00217239404,12/29/2021 2:08:45 PM,True,hotmail.com,1,,,,0,immediate,,
270597,514002572,,163710,155,18006,118342689,00219282315,12/28/2021 7:23:17 AM,True,fortalnet.com.br,1,,,,0,immediate,,
270598,514002572,,163710,155,18006,118342691,00219304572,12/29/2021 7:38:24 AM,True,alba.ba.gov.br,4,,,,1,delayed,,
270600,514002572,,164085,155,30005,118594798,00225051729,1/1/2022 2:12:08 PM,True,oi.com.br,5,,,,0,immediate,,
270601,514002572,,140201,1854,2,112488110,00229650333,10/27/2021 3:32:51 PM,True,gmail.com,1,,,,0,immediate,,
270602,514002572,,164085,155,30005,118594829,00229696830,12/29/2021 2:08:31 PM,True,yahoo.com.br,1,,,,0,immediate,,
270603,514002572,,164085,155,30005,118594830,00229882706,12/29/2021 2:08:46 PM,True,hotmail.com,1,,,,0,immediate,,
270604,514002572,,164085,155,30005,118594832,00230103391,1/1/2022 2:12:08 PM,True,eletrobraspiaui.com,5,,,,0,immediate,,
270605,514002572,,163710,155,18006,118342772,00230681832,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
270606,514002572,,164085,155,30005,118594865,00233617515,12/29/2021 2:08:11 PM,True,superig.com.br,1,,,,0,immediate,,
270607,514002572,,164085,155,30005,118594879,00235231584,12/29/2021 2:08:37 PM,True,gmail.com,1,,,,0,immediate,,
270609,514002572,,163710,155,18006,118342821,00237973000149,12/28/2021 7:23:18 AM,True,hotmail.com.br,1,,,,0,immediate,,
270610,514002572,,163710,155,18006,118342823,00238326810,12/31/2021 7:33:59 AM,True,previdenciasocial.gov.br,5,,,,0,immediate,,
270611,514002572,,163710,155,18006,118342840,00241217113,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
270612,514002572,,163710,155,18006,118342841,00241281555,12/28/2021 7:26:12 AM,True,gmail.com,1,,,,0,immediate,,
270613,514002572,,164085,155,30005,118594948,00244389101,12/29/2021 2:08:41 PM,True,gmial.com,5,,,,0,immediate,,
270614,514002572,,164085,155,30005,118594949,00244406391,12/29/2021 2:08:18 PM,True,bb.com.br,1,,,,0,immediate,,
270615,514002572,,144599,1860,1005,113627468,00244452318,11/9/2021 8:31:25 AM,True,hotmail.com,1,,,,1,delayed,,
270616,514002572,,164085,155,30005,118594962,00245785760,12/29/2021 2:20:28 PM,True,globo.com,1,,,,0,immediate,,
270617,514002572,,163710,155,18006,118342874,00246530553,12/28/2021 7:32:27 AM,True,terra.com.br,1,,,,0,immediate,,
270618,514002572,,164085,155,14003,109590369,00246882158,12/29/2021 1:58:35 PM,True,fiagril.com.br,4,,,,1,delayed,,
270619,514002572,,163710,155,4007,118342889,00248511165,12/28/2021 7:23:09 AM,True,capgm.com.br,1,,,,0,immediate,,
270620,514002572,,164085,155,30005,118594999,00251229750,12/29/2021 2:20:28 PM,True,globo.com,1,,,,0,immediate,,
270621,514002572,,163710,155,4007,118342923,00253834000109,12/28/2021 7:23:09 AM,True,itapel.com.brr,1,,,,0,immediate,,
270622,514002572,,164085,155,30005,118595015,00254034004,12/29/2021 5:09:30 PM,True,bol.com.br,2,,,,1,delayed,,
270623,514002572,,163710,155,4007,118342939,00256690014,12/28/2021 7:26:11 AM,True,gmail.com,1,,,,0,immediate,,
270624,514002572,,164085,155,30005,118595066,00261000020,12/29/2021 2:08:32 PM,True,yahoo.com.br,1,,,,0,immediate,,
270625,514002572,,164085,155,30005,118595079,00263591115,12/29/2021 2:20:26 PM,True,terra.com.br,1,,,,0,immediate,,
270626,514002572,,162589,155,8006,118009476,00162698372,12/23/2021 11:14:26 AM,True,gmail.com,1,,,,0,immediate,,
270627,514002572,,162589,155,5008,118009790,00205915434,12/23/2021 11:13:58 AM,True,hotmail.com,1,,,,0,immediate,,
270629,514002572,,162589,155,5008,118009806,00207667934,12/23/2021 11:13:58 AM,True,hotmail.com,1,,,,0,immediate,,
270632,514002572,,162589,155,5008,118009897,00219837120,12/23/2021 11:13:58 AM,True,hotmail.com,1,,,,0,immediate,,
270637,514002572,,148265,1898,11,114330772,00231574100,11/18/2021 10:38:50 AM,True,gmail.com,1,,,,0,immediate,,
270640,514002572,,162589,155,12007,118010022,00237353920,12/23/2021 11:08:17 AM,True,gmail.com,1,,,,0,immediate,,
270646,514002572,,162589,155,12007,118010131,00253866030,12/23/2021 11:13:58 AM,True,hotmail.com,1,,,,0,immediate,,
270648,514002572,,162589,155,28005,117876542,00260706183,12/23/2021 11:13:57 AM,True,hotmail.com,1,,,,0,immediate,,
270649,514002572,,162589,155,12007,118010190,00261670506,12/23/2021 11:13:59 AM,True,hotmail.com,1,,,,0,immediate,,
270650,514002572,,162589,155,8002,108986587,00267598106,12/23/2021 11:14:11 AM,True,gmail.com,1,,,,0,immediate,,
270651,514002572,,162589,155,12007,118010272,00272590304,12/23/2021 11:14:00 AM,True,hotmail.com,1,,,,0,immediate,,
270654,514002572,,162589,155,12007,118010326,00281379653,12/23/2021 11:08:20 AM,True,gmail.com,1,,,,0,immediate,,
270655,514002572,,162589,155,12007,118010342,00284491691,12/23/2021 11:14:00 AM,True,hotmail.com,1,,,,0,immediate,,
270657,514002572,,162589,155,12007,118010367,00287238806,12/23/2021 11:14:01 AM,True,hotmail.com,1,,,,0,immediate,,
270660,514002572,,162589,155,12007,118010399,00292292511,12/23/2021 11:14:01 AM,True,hotmail.com,1,,,,0,immediate,,
270663,514002572,,162589,155,8006,118009038,00104884487,12/23/2021 11:13:56 AM,True,hotmail.com,1,,,,0,immediate,,
270666,514002572,,162589,155,8006,118009256,00133471608,12/23/2021 11:14:26 AM,True,gmail.com,1,,,,0,immediate,,
270669,514002572,,162589,155,8006,118009279,00136069000147,12/23/2021 11:13:57 AM,True,gmail.comm,1,,,,0,immediate,,
270672,514002572,,163710,155,4007,118343006,00265823765,12/28/2021 7:23:29 AM,True,yahoo.com.br,1,,,,0,immediate,,
270673,514002572,,164085,155,30005,118595115,00269730737,12/29/2021 2:08:11 PM,True,stn.com.brr,1,,,,0,immediate,,
270674,514002572,,164085,155,19005,118595148,00273180100,12/29/2021 2:08:11 PM,True,hotmail.com.br,1,,,,0,immediate,,
270675,514002572,,164085,155,3002,104434023,00275035778,1/1/2022 2:06:02 PM,True,oi.com.br,5,,,,0,immediate,,
270676,514002572,,164085,155,19005,118595165,00275535000175,12/29/2021 2:08:11 PM,True,bol.com,1,,,,0,immediate,,
270677,514002572,,163710,155,4007,118343090,00277297885,12/28/2021 7:23:29 AM,True,yahoo.com.br,1,,,,0,immediate,,
270678,514002572,,163710,155,4007,118343091,00277312191,12/28/2021 7:23:10 AM,True,arellano.com,1,,,,0,immediate,,
270679,514002572,,163710,155,4007,118343108,00279522827,12/28/2021 7:32:26 AM,True,hotmail.com,1,,,,0,immediate,,
270680,514002572,,163710,155,31005,117879167,00279569033,12/28/2021 7:29:19 AM,True,gmail.com,1,,,,0,immediate,,
270681,514002572,,164085,155,19005,118595196,00279752822,12/29/2021 2:08:36 PM,True,gmail.com,1,,,,0,immediate,,
270682,514002572,,163710,155,22001,108986348,00279844786,12/28/2021 7:58:07 AM,True,planejamento.gov.br,1,,,,1,delayed,,
270683,514002572,,164085,155,19005,118595197,00279888643,1/1/2022 2:12:08 PM,True,appltda.com,5,,,,0,immediate,,
270684,514002572,,164085,155,19005,118595198,00279938845,12/29/2021 2:08:12 PM,True,ig.com.br,1,,,,0,immediate,,
270685,514002572,,163710,155,4007,118343123,00281766851,12/28/2021 7:23:13 AM,True,outlook.com,1,,,,0,immediate,,
270686,514002572,,163710,155,4007,118343139,00284707000177,12/28/2021 7:23:11 AM,True,tijolao.com.br,1,,,,0,immediate,,
270687,514002572,,163710,155,4007,118343157,00286592100,12/28/2021 7:32:26 AM,True,hotmail.com,1,,,,0,immediate,,
270688,514002572,,163710,155,4007,118343158,00286605449,12/28/2021 7:26:12 AM,True,gmail.com,1,,,,0,immediate,,
270689,514002572,,164085,155,19005,118595249,00286920638,12/29/2021 2:08:36 PM,True,gmail.com,1,,,,0,immediate,,
270690,514002572,,164085,155,21001,112236972,00289245338,12/29/2021 2:08:12 PM,True,gmail.com,2,,,,0,immediate,,
270691,514002572,,164085,155,19005,118595282,00290521000120,12/29/2021 2:08:10 PM,True,hotmail.com1,1,,,,0,immediate,,
270692,514002572,,164085,155,19005,118595296,00291534503,12/29/2021 2:08:16 PM,True,outlook.com,1,,,,0,immediate,,
270693,514002572,,164085,155,6004,110558122,00100188249,12/29/2021 2:11:18 PM,True,terra.com.br,1,,,,0,immediate,,
270694,514002572,,163710,155,2007,118341836,00106411000166,12/28/2021 7:26:15 AM,True,terra.com.brr,1,,,,0,immediate,,
270695,514002572,,164085,155,23005,118593926,00106555000112,12/29/2021 2:11:12 PM,True,globo.com,1,,,,0,immediate,,
270696,514002572,,164085,155,23005,118593928,00106563750,1/1/2022 2:05:59 PM,True,zip.com.br,5,,,,0,immediate,,
270697,514002572,,163710,155,2007,118341838,00106754181,12/28/2021 7:26:16 AM,True,bol.com,1,,,,0,immediate,,
270698,514002572,,163710,155,2007,118341869,00111151813,12/28/2021 7:26:16 AM,True,segurosaliancabahia.com.br,3,,,,0,immediate,,
270699,514002572,,164085,155,23005,118593960,00111298911,12/29/2021 2:11:11 PM,True,hotmail.com,1,,,,0,immediate,,
270700,514002572,,164085,155,23005,118593978,00113280297,12/29/2021 2:05:04 PM,True,crmail.com.br,1,,,,0,immediate,,
270701,514002572,,163710,155,8,118341885,00113756801,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
270702,514002572,,164085,155,23005,118593993,00114442000169,12/29/2021 2:05:04 PM,True,fnn.net,1,,,,0,immediate,,
270703,514002572,,164085,155,23005,118594012,00117331449,12/29/2021 2:05:04 PM,True,yahoo.com,1,,,,0,immediate,,
270704,514002572,,164085,155,23005,118594013,00117366234,12/29/2021 2:05:04 PM,True,aspec.cnt.br,1,,,,0,immediate,,
270705,514002572,,163710,155,8,118341921,00120030004,12/28/2021 7:29:19 AM,True,ditrevijeans.com.br,1,,,,0,immediate,,
270706,514002572,,163710,155,21005,116601248,00120043750,12/28/2021 7:19:35 AM,True,direcionalcontabeis.com.br,5,,,,1,delayed,,
270707,514002572,,164085,155,5001,96635717,00122116488,12/29/2021 2:05:03 PM,True,hotmail.com,1,,,,0,immediate,,
270708,514002572,,164085,155,23005,118594061,00124773117,12/29/2021 2:11:11 PM,True,hotmail.com,1,,,,0,immediate,,
270709,514002572,,163710,155,6002,104428623,00125213883,12/28/2021 7:23:13 AM,True,adv.og.br,1,,,,0,immediate,,
270710,514002572,,163710,155,8,118341969,00125733000152,12/28/2021 7:20:17 AM,True,bontempoar.com,1,,,,1,delayed,,
270711,514002572,,163710,155,8,118341970,00125817045,12/28/2021 7:19:34 AM,True,hotmail.com.br,1,,,,1,delayed,,
270712,514002572,,164085,155,23005,118594078,00127230610,12/29/2021 2:11:14 PM,True,terra.com.br,1,,,,0,immediate,,
270713,514002572,,163710,155,8,118341989,00129453000112,12/28/2021 7:29:19 AM,True,brumadonet.com.br,1,,,,0,immediate,,
270714,514002572,,163710,155,8,118342005,00132607000125,12/28/2021 7:29:19 AM,True,gmail.com,1,,,,0,immediate,,
270715,514002572,,163710,155,8,118342071,00140327835,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
270716,514002572,,163710,155,8,118342119,00145959821,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
270717,514002572,,163710,155,8,118342122,00146027175,12/28/2021 7:53:54 AM,True,globomail.com,1,,,,0,immediate,,
270718,514002572,,162589,155,8006,118009322,00141640359,12/23/2021 11:13:59 AM,True,hotmail.com,1,,,,0,immediate,,
270721,514002572,,162589,155,5008,118009491,00164303103,12/23/2021 11:14:22 AM,True,gmail.com,1,,,,0,immediate,,
270723,514002572,,162589,155,12005,113682804,00165699116,12/23/2021 11:08:13 AM,True,gmail.com,1,,,,0,immediate,,
270725,514002572,,162589,155,5008,118009525,00168286661,12/23/2021 11:14:22 AM,True,gmail.com,1,,,,0,immediate,,
270727,514002572,,157427,155,29,117096306,00172504554,12/14/2021 12:06:24 PM,True,hotmail.com,1,,,,0,immediate,483FB77B-0F59-EC11-A311-48DF370EABE5,56345
270728,514002572,,162589,155,30001,107111191,00173333850,12/23/2021 11:08:07 AM,True,gmail.com,1,,,,0,immediate,,
270730,514002572,,162589,155,5008,118009576,00176379290,12/23/2021 11:14:23 AM,True,gmail.com,1,,,,0,immediate,,
270732,514002572,,143403,1854,1001,109027928,00184300827,11/4/2021 3:37:02 PM,True,hotmail.com,1,,,,0,immediate,,
270734,514002572,,162589,155,5008,118009626,00184546311,12/23/2021 11:13:57 AM,True,hotmail.com,1,,,,0,immediate,,
270741,514002572,,146579,1854,1001,114019105,00009771280,11/12/2021 2:19:55 PM,True,gmail.com,1,,,,0,immediate,,
270742,514002572,,162589,155,9006,118008408,00010631119,12/23/2021 11:08:24 AM,True,gmail.com,1,,,,0,immediate,,
270751,514002572,,162589,155,26005,118008674,00051614600,12/23/2021 11:04:44 AM,True,hotmail.comm,1,,,,0,immediate,,
270758,514002572,,162589,155,26005,118008809,00071689001,12/23/2021 11:10:53 AM,True,gmail.com,1,,,,0,immediate,,
270761,514002572,,162589,155,26005,118008907,00086933159,12/23/2021 11:20:08 AM,True,hotmail.com,1,,,,0,immediate,,
270765,514002572,,164085,155,25005,118594228,00147346304,12/29/2021 1:58:26 PM,True,webone.com.br,4,,,,1,delayed,,
270766,514002572,,163710,155,9001,102835323,00150801882,12/28/2021 7:23:10 AM,True,gmail.com,1,,,,0,immediate,,
270767,514002572,,163710,155,8,118342172,00150831285,12/28/2021 7:29:20 AM,True,gmail.com,1,,,,0,immediate,,
270768,514002572,,164085,155,25005,118594263,00152149821,12/29/2021 1:58:25 PM,True,tvglobo.com.br,4,,,,1,delayed,,
270769,514002572,,163710,155,4004,110332553,00157649741,12/28/2021 7:23:13 AM,True,yahoo.com.br,1,,,,0,immediate,,
270770,514002572,,164085,155,25005,118594330,00160534780,12/29/2021 2:05:28 PM,True,gmail.com,1,,,,0,immediate,,
270771,514002572,,164085,155,25005,118594347,00163572720,12/29/2021 2:05:05 PM,True,limainfo.com.br,1,,,,0,immediate,,
270772,514002572,,164085,155,25005,118594361,00165876263,12/29/2021 2:05:28 PM,True,gmail.com,1,,,,0,immediate,,
270773,514002572,,163710,155,8,118342271,00166651710,12/28/2021 10:28:54 AM,True,bol.com.br,1,,,,1,delayed,,
270774,514002572,,163710,155,8,118342272,00167274287,12/28/2021 7:29:20 AM,True,gmail.com,1,,,,0,immediate,,
270775,514002572,,164085,155,25005,118594377,00167699709,12/29/2021 2:05:04 PM,True,gamail.com,5,,,,0,immediate,,
270776,514002572,,164085,155,25005,118594380,00168181134,12/29/2021 2:05:10 PM,True,mariolucio.com,1,,,,0,immediate,,
270777,514002572,,163710,155,22001,108986651,00172910110,12/28/2021 7:29:25 AM,True,terra.com.br,1,,,,0,immediate,,
270778,514002572,,163710,155,8,118342338,00175956227,12/28/2021 7:29:20 AM,True,gmail.com,1,,,,0,immediate,,
270779,514002572,,164085,155,25005,118594444,00176903828,1/1/2022 2:09:06 PM,True,gmail.com.br,5,,,,0,immediate,,
270780,514002572,,164085,155,9001,101845694,00177718897,12/29/2021 2:08:27 PM,True,hotmail.com,1,,,,0,immediate,,
270781,514002572,,164085,155,25005,118594461,00179629786,12/29/2021 2:05:04 PM,True,gamail.com,5,,,,0,immediate,,
270782,514002572,,163710,155,8,118342371,00180313746,12/28/2021 7:29:39 AM,True,ig.com.br,1,,,,0,immediate,,
270783,514002572,,163710,155,8,118342373,00180387430,12/28/2021 10:29:00 AM,True,bol.com.br,1,,,,1,delayed,,
270784,514002572,,163710,155,18006,118342390,00182310809,12/28/2021 7:32:21 AM,True,hotmail.com,1,,,,0,immediate,,
270785,514002572,,163710,155,18006,118342421,00185554709,12/28/2021 7:23:18 AM,True,hotmail.com.br,1,,,,0,immediate,,
270786,514002572,,164085,155,25005,118594511,00186802161,12/29/2021 2:05:28 PM,True,gmail.com,1,,,,0,immediate,,
270788,514002572,,164085,155,25005,118594531,00190021810,12/29/2021 2:05:28 PM,True,gmail.com,1,,,,0,immediate,,
270789,514002572,,164085,155,24004,113955015,00190864826,12/29/2021 2:08:13 PM,True,terra.com.br,1,,,,0,immediate,,
270790,514002572,,164085,155,7,118593292,00002051761,12/29/2021 2:08:10 PM,True,uol.com.nr,1,,,,0,immediate,,
270791,514002572,,163710,155,22005,118341185,00005047501,12/28/2021 7:29:19 AM,True,gmail.com,1,,,,0,immediate,,
270792,514002572,,164085,155,7,118593324,00007036132,12/29/2021 2:08:11 PM,True,super11.com.br,1,,,,0,immediate,,
270793,514002572,,163710,155,22005,118341203,00007979878,12/28/2021 7:29:19 AM,True,linkway.com.br,1,,,,0,immediate,,
270794,514002572,,163710,155,22005,118341218,00009730680,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
270795,514002572,,163710,155,22005,118341220,00010125418,12/28/2021 7:26:13 AM,True,hotmail.com,1,,,,1,delayed,,
270796,514002572,,163710,155,22005,118341252,00015787230,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
270797,514002572,,164085,155,7,118593393,00018782809,12/29/2021 2:08:11 PM,True,cianet.com.br,1,,,,0,immediate,,
270798,514002572,,163710,155,22005,118341301,00022039449,12/28/2021 7:29:19 AM,True,imip.org.br,1,,,,0,immediate,,
270799,514002572,,163710,155,20001,107894940,00023891696,12/28/2021 7:26:10 AM,True,hotmail.com,1,,,,0,immediate,,
270800,514002572,,164085,155,7,118593458,00027187829,12/29/2021 2:08:37 PM,True,gmail.com,1,,,,0,immediate,,
270801,514002572,,163710,155,21005,116601635,00029443326,12/28/2021 7:26:17 AM,True,outlook.com.br,1,,,,0,immediate,,
270802,514002572,,164085,155,7,118593478,00029874904,12/29/2021 2:08:45 PM,True,hotmail.com,1,,,,0,immediate,,
270803,514002572,,163710,155,22005,118341351,00030600200,12/28/2021 7:29:27 AM,True,globo.com,1,,,,0,immediate,,
270804,514002572,,164085,155,7002,106893012,00031352847,12/29/2021 2:08:26 PM,True,gmail.com,1,,,,0,immediate,,
270805,514002572,,163710,155,22005,118341370,00033881820,12/28/2021 7:29:20 AM,True,gmail.com,1,,,,0,immediate,,
270806,514002572,,164085,155,14004,111438102,00038588714,12/29/2021 2:05:04 PM,True,tappi.com.br,1,,,,0,immediate,,
270807,514002572,,163710,155,2007,118341401,00039314200,12/28/2021 7:26:32 AM,True,globo.com,1,,,,0,immediate,,
270808,514002572,,163710,155,2007,118341403,00039480054,12/28/2021 7:26:34 AM,True,gmail.com,1,,,,0,immediate,,
270809,514002572,,163710,155,30001,109048370,00040792480,12/28/2021 7:23:13 AM,True,gurgeia.com.br,1,,,,0,immediate,,
270810,514002572,,163710,155,18006,118342561,00203289587,12/28/2021 7:23:23 AM,True,itedigital.com.br,1,,,,0,immediate,,
270811,514002572,,164085,155,30005,118594651,00203749251,12/29/2021 2:08:37 PM,True,gmail.com,1,,,,0,immediate,,
270812,514002572,,167038,155,11006,118009778,00204420253,1/10/2022 8:46:59 AM,True,serra.com.br,5,,,,0,immediate,,
270813,514002572,,167038,155,11006,118009827,00211287580,1/7/2022 8:49:06 AM,True,tjta.jus.br,1,,,,0,immediate,,
270814,514002572,,167038,155,17002,109040813,00211998095,1/7/2022 8:42:53 AM,True,globo.com,1,,,,0,immediate,,
270815,514002572,,167038,155,11002,108986617,00220477191,1/7/2022 8:49:04 AM,True,hotmail.com.br,1,,,,0,immediate,,
270816,514002572,,152534,1897,8004,113626765,00221696105,11/26/2021 10:37:47 AM,True,yahoo.com.br,1,,,,0,immediate,,
270817,514002572,,167038,155,11006,118009911,00222525843,1/7/2022 8:49:17 AM,True,uol.com.br,1,,,,0,immediate,,
270818,514002572,,167038,155,11006,118009929,00224634020,1/7/2022 8:49:06 AM,True,voyager.com.br,1,,,,0,immediate,,
270820,514002572,,167038,155,7,118010012,00235610097,1/7/2022 8:42:54 AM,True,openlink.com.br,1,,,,0,immediate,,
270822,514002572,,152534,1905,13007,112488112,00236023845,11/26/2021 10:37:46 AM,True,uol.com.br,1,,,,0,immediate,,
270823,514002572,,167038,155,12001,103089086,00241140811,1/7/2022 8:43:14 AM,True,ig.com.br,1,,,,0,immediate,,
270827,514002572,,167038,155,7,118010095,00247539805,1/7/2022 8:42:56 AM,True,sabesp.com.br,1,,,,0,immediate,,
270828,514002572,,167038,155,7,118010128,00252632346,1/7/2022 11:44:33 AM,True,bol.com.br,2,,,,1,delayed,,
270829,514002572,,167038,155,7,118010143,00255580304,1/7/2022 12:50:17 PM,True,uol.com.br,1,,,,1,delayed,,
270830,514002572,,167038,155,7,118010159,00258257000148,1/7/2022 8:42:54 AM,True,flamini.com.br,1,,,,0,immediate,,
270831,514002572,,167038,155,7,118010162,00258652187,1/7/2022 8:43:00 AM,True,ig.com.br,1,,,,0,immediate,,
270832,514002572,,167038,155,7,118010179,00260180000140,1/7/2022 8:42:57 AM,True,juina-fox.com.br,1,,,,0,immediate,,
270833,514002572,,167038,155,7,118010244,00269260757,1/7/2022 8:43:02 AM,True,ig.com.br,1,,,,0,immediate,,
270834,514002572,,167038,155,7,118010313,00278742653,1/7/2022 8:43:05 AM,True,uol.com.br,1,,,,0,immediate,,
270835,514002572,,167038,155,7,118010361,00286422875,1/7/2022 8:42:58 AM,True,globo.com,1,,,,0,immediate,,
270836,514002572,,167038,155,7,118010396,00291935672,1/7/2022 8:43:14 AM,True,yahoo.com.br,1,,,,0,immediate,,
270837,514002572,,157428,155,19,116397441,00100975623,12/15/2021 12:14:59 PM,True,yahoo.com.br,1,,,,0,immediate,473FB77B-0F59-EC11-A311-48DF370EABE5,56344
270838,514002572,,167038,155,14006,118009042,00105495875,1/7/2022 8:49:15 AM,True,uol.com.br,1,,,,0,immediate,,
270839,514002572,,167038,155,14006,118009057,00107065002,1/7/2022 8:49:08 AM,True,hotmail.com.br,1,,,,0,immediate,,
270840,514002572,,167038,155,14006,118009160,00119245272,1/7/2022 8:49:23 AM,True,yahoo.com.br,1,,,,0,immediate,,
270841,514002572,,167038,155,14006,118009290,00137816855,1/7/2022 8:49:05 AM,True,hotmail.com.b,1,,,,0,immediate,,
270844,514002572,,167038,155,14006,118009342,00144931281,1/10/2022 8:46:59 AM,True,82gmail.com,5,,,,0,immediate,,
270846,514002572,,152982,1930,14010,114016518,00149234325,11/29/2021 12:57:34 PM,True,bol.com.br,1,,,,0,immediate,,
270847,514002572,,167038,155,2002,104426652,00152213694,1/7/2022 8:36:59 AM,True,fastagro.com.br,4,,,,1,delayed,,
270848,514002572,,167038,155,14006,118009425,00155579878,1/7/2022 8:49:06 AM,True,paqtc.rrp.br,1,,,,0,immediate,,
270849,514002572,,167038,155,14006,118009458,00160016304,1/7/2022 8:49:16 AM,True,bol.com.br,1,,,,0,immediate,,
270850,514002572,,167038,155,11006,118009493,00164853863,1/7/2022 8:49:10 AM,True,sp.gov.br,1,,,,0,immediate,,
270851,514002572,,167038,155,11006,118009509,00166456349,1/7/2022 8:49:14 AM,True,uol.com.br,1,,,,0,immediate,,
