_CustomObjectKey,SubscriberKey,EventDate,JobID,URL,SubscriberID
3255655,0036g00001bfNsIAAU,9/1/2023 5:16:31 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,175405796
3255656,0036g00001RYF5eAAH,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209831307
3255657,0036g00001Py154AAB,9/1/2023 5:16:50 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,240237500
3255658,0036g00001RV48nAAD,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173021132
3255659,0036g00001RLwb8AAD,9/1/2023 5:16:48 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,241041482
3255660,0036g00001RVSL5AAP,9/1/2023 5:16:45 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174470360
3255661,0036g00001z5DyxAAE,9/1/2023 5:16:45 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209857870
3255662,0036g00001z5DyxAAE,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209857870
3255663,0036g00001Pz9ATAAZ,9/1/2023 5:16:49 AM,281415,https://www.youtube.com/brasilcapbr,173654570
3255664,0036g000020m5H8AAI,9/1/2023 5:16:49 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,178348992
3255665,0036g00001Q03lbAAB,9/1/2023 5:16:50 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173019568
3255666,0036g00001Q03lbAAB,9/1/2023 5:16:50 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173019568
3255667,0036g00001Pz9ATAAZ,9/1/2023 5:16:48 AM,281415,https://www.facebook.com/Brasilcap,173654570
3255668,0036g00001Pz9ATAAZ,9/1/2023 5:16:49 AM,281415,https://www.instagram.com/brasilcapbr,173654570
3255669,0036g00001Pz9ATAAZ,9/1/2023 5:16:48 AM,281415,https://www.linkedin.com/company/brasilcap,173654570
3255670,0036g000028WeIyAAK,9/1/2023 5:16:31 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209772914
3255671,0036g00001RYWYkAAP,9/1/2023 5:16:52 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172647885
3255672,0036g00001RYWYkAAP,9/1/2023 5:16:53 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172647885
3255673,0036g00001RLwb8AAD,9/1/2023 5:16:48 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,241041482
3255674,0036g00001RLwb8AAD,9/1/2023 5:16:49 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,241041482
3255675,0036g00001RYWYkAAP,9/1/2023 5:16:53 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172647885
3255676,0036g00001SSlYAAA1,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174675669
3255677,0036g00001SSlYAAA1,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174675669
3255678,0036g00002TaySYAAZ,9/1/2023 5:16:50 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,235458443
3255679,0036g00002TaySYAAZ,9/1/2023 5:16:51 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,235458443
3255680,0036g00002TaySYAAZ,9/1/2023 5:16:51 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,235458443
3255681,0036g00001z5DyxAAE,9/1/2023 5:16:45 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209857870
3255682,0036g00001RYF5eAAH,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209831307
3255683,0036g00001Py154AAB,9/1/2023 5:16:48 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,240237500
3255684,0036g00001RV48nAAD,9/1/2023 5:16:47 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173021132
3255685,0036g000020m5H8AAI,9/1/2023 5:16:50 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,178348992
3255686,0036g00001Q03lbAAB,9/1/2023 5:16:51 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173019568
3255687,0036g00001Q03lbAAB,9/1/2023 5:16:51 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173019568
3255688,0036g00001Pz9ATAAZ,9/1/2023 5:16:50 AM,281415,https://twitter.com/brasilcapbr,173654570
3255689,0036g000028WeIyAAK,9/1/2023 5:16:31 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209772914
3255690,0036g00001RVSL5AAP,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174470360
3255691,0036g00001z5DyxAAE,9/1/2023 5:16:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209857870
3255692,0036g00001Py154AAB,9/1/2023 5:16:48 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,240237500
3255693,0036g00001Pz9ATAAZ,9/1/2023 5:16:47 AM,281415,https://play.google.com/store/apps/details?id=br.com.bb.android&hl=pt_BR&gl=US,173654570
3255694,0036g00001Pz9ATAAZ,9/1/2023 5:16:48 AM,281415,https://cl.s11.exct.net/unsub_center.aspx?qs=38381f95d6112bce5a917be2176d377503673433d6ba9b0961898490f9081bc57fce228b3c74d1dea93b338b98f844f9a60f90690733300a3cfd49f344de29812776edfe94d4f567,173654570
3255695,0036g00001Pz9ATAAZ,9/1/2023 5:16:51 AM,281415,http://click.relacionamento-brasilcap.com.br/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feca167874600578&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173654570
3255696,0036g00001Pz9ATAAZ,9/1/2023 5:16:50 AM,281415,https://www.exacttarget.com/privacy-policy?linkid=View+Privacy+Policy,173654570
3255697,0036g00001Pz9ATAAZ,9/1/2023 5:16:50 AM,281415,http://click.relacionamento-brasilcap.com.br/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feca167874600578&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173654570
3255698,0036g00001Pz9ATAAZ,9/1/2023 5:16:51 AM,281415,http://www.exacttarget.com/privacy-policy?linkid=View+Privacy+Policy,173654570
3255699,0036g00001bfNsIAAU,9/1/2023 5:16:33 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,175405796
3255700,0036g00001RVSL5AAP,9/1/2023 5:16:44 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174470360
3255701,0036g00001RYF5eAAH,9/1/2023 5:16:45 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209831307
3255702,0036g00001RV48nAAD,9/1/2023 5:16:47 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173021132
3255703,0036g00001RLwb8AAD,9/1/2023 5:16:48 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,241041482
3255704,0036g00001Pz9ATAAZ,9/1/2023 5:16:49 AM,281415,https://apps.apple.com/br/app/banco-do-brasil/id330984271,173654570
3255705,0036g00001Pz9ATAAZ,9/1/2023 5:16:47 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173654570
3255706,0036g000028WeIyAAK,9/1/2023 5:16:33 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,209772914
3255707,0036g00002TaySYAAZ,9/1/2023 5:16:50 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,235458443
3255708,0036g00001RYWYkAAP,9/1/2023 5:16:53 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172647885
3255709,0036g00001RV48nAAD,9/1/2023 5:16:47 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173021132
3255710,0036g00001Pz9ATAAZ,9/1/2023 5:16:49 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173654570
3255711,0036g00001bfNsIAAU,9/1/2023 5:16:33 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,175405796
3255712,0036g00001Pz9ATAAZ,9/1/2023 5:16:52 AM,281415,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feca167874600578&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173654570
3255713,0036g00001Pz9ATAAZ,9/1/2023 5:16:51 AM,281415,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feca167874600578&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173654570
3255714,0036g00002aNqJyAAK,9/1/2023 5:35:38 AM,285792," https://www.brasilcap.com.br",244101229
3255715,0036g00002aNqJyAAK,9/1/2023 5:35:36 AM,285792," https://www.brasilcap.com.br",244101229
3255716,0036g00001V1ZTsAAN,9/1/2023 6:06:50 AM,281415,https://play.google.com/store/apps/details?id=br.com.bb.android&hl=pt_BR&gl=US,175130305
3255717,0036g00002aOfSbAAK,9/1/2023 6:43:11 AM,170706," https://www.brasilcap.com.br/brasilcap/apoio/resultado-de-sorteios/resultado-de-sorteios.html",244405358
3255718,0036g00002cSKi5AAG,9/1/2023 6:56:36 AM,285792," https://www.brasilcap.com.br",245413421
3255719,0036g00001QmkGcAAJ,9/1/2023 7:37:55 AM,285792," https://www.brasilcap.com.br",174031376
3255720,0036g00001RW2u2AAD,9/1/2023 7:41:18 AM,285794," https://www.brasilcap.com.br",174487973
3255721,0036g00001PtxgxAAB,9/1/2023 7:56:33 AM,285794," https://www.brasilcap.com.br",74246335
3255722,0036g00001QPLpaAAH,9/1/2023 7:56:25 AM,170707," https://www.brasilcap.com.br",173826011
3255723,0036g00002OqKLvAAN,9/1/2023 8:26:54 AM,293951,https://www.brasilcap.com.br/,232720175
3255724,0036g00001RRip7AAD,9/1/2023 9:11:24 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,240883533
3255725,0036g00001RSjVFAA1,9/1/2023 9:19:58 AM,302266,https://www.brasilcap.com.br/,160433050
3255726,0036g00002YKnVUAA1,9/1/2023 9:29:27 AM,285792," https://www.brasilcap.com.br",242018356
3255727,0036g00002aO8bzAAC,9/1/2023 9:34:30 AM,285792," https://www.brasilcap.com.br",244195259
3255728,0036g00001y2pklAAA,9/1/2023 9:48:28 AM,302266,https://www.brasilcap.com.br/,210154537
3255729,0036g00002aPnPOAA0,9/1/2023 10:09:51 AM,285792," https://www.brasilcap.com.br/brasilcap/apoio/resultado-de-sorteios/resultado-de-sorteios.html",245185031
3255730,0036g00001RJyNRAA1,9/1/2023 10:17:30 AM,302266,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc17707766027b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,241051610
3255731,0036g00001RJyNRAA1,9/1/2023 10:17:30 AM,302266,https://play.google.com/store/apps/details?id=com.devbbseg.bbsegurosdigital,241051610
3255732,0036g00001d9H69AAE,9/1/2023 10:17:43 AM,302266,https://twitter.com/BBSeguros?t=JamrTcW-YmFlkAgncwhQZA&s=08,175627953
3255733,0036g00001d9H69AAE,9/1/2023 10:17:44 AM,302266,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc17707766027b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,175627953
3255734,0036g00001y2jSiAAI,9/1/2023 10:19:22 AM,302266,https://www.brasilcap.com.br/,203686699
3255735,0036g00001V1ADCAA3,9/1/2023 10:18:38 AM,302266,https://twitter.com/BBSeguros?t=JamrTcW-YmFlkAgncwhQZA&s=08,175108418
3255736,0036g00001RJyNRAA1,9/1/2023 10:17:30 AM,302266,https://www.bbseguros.com.br/,241051610
3255737,0036g00001y0iK2AAI,9/1/2023 10:18:26 AM,302266,https://www.brasilcap.com.br/,210167906
3255738,0036g00001V1ADCAA3,9/1/2023 10:18:38 AM,302266,https://www.facebook.com/BBSeguros/,175108418
3255739,0036g00001V1ADCAA3,9/1/2023 10:18:39 AM,302266,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc17707766027b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,175108418
3255740,0036g00001y0UVKAA2,9/1/2023 10:18:50 AM,302266,https://www.brasilcap.com.br/,168570638
3255741,0036g00001d9H69AAE,9/1/2023 10:17:42 AM,302266,https://www.brasilcap.com.br/,175627953
3255742,0036g00001V1ADCAA3,9/1/2023 10:18:38 AM,302266,https://instagram.com/bbseguros?igshid=YmMyMTA2M2Y=,175108418
3255743,0036g00001RJyNRAA1,9/1/2023 10:17:30 AM,302266,https://www.brasilcap.com.br/,241051610
3255744,0036g00001d9H69AAE,9/1/2023 10:17:43 AM,302266,https://play.google.com/store/apps/details?id=com.devbbseg.bbsegurosdigital,175627953
3255745,0036g00001d9H69AAE,9/1/2023 10:17:44 AM,302266,https://apps.apple.com/br/app/bb-seguros/id1571192763,175627953
3255746,0036g00001V1ADCAA3,9/1/2023 10:18:38 AM,302266,https://play.google.com/store/apps/details?id=com.devbbseg.bbsegurosdigital,175108418
3255747,0036g00001RJyNRAA1,9/1/2023 10:17:30 AM,302266,https://instagram.com/bbseguros?igshid=YmMyMTA2M2Y=,241051610
3255748,0036g00001RJyNRAA1,9/1/2023 10:17:29 AM,302266,https://twitter.com/BBSeguros?t=JamrTcW-YmFlkAgncwhQZA&s=08,241051610
3255749,0036g00001SvXcyAAF,9/1/2023 10:19:09 AM,302266,https://www.brasilcap.com.br/,174782358
3255750,0036g00001V1ADCAA3,9/1/2023 10:18:38 AM,302266,https://www.brasilcap.com.br/,175108418
3255751,0036g00001V1ADCAA3,9/1/2023 10:18:38 AM,302266,https://www.bbseguros.com.br/,175108418
