_CustomObjectKey,AccountID,OYBAccountID,JobID,ListID,BatchID,SubscriberID,SubscriberKey,EventDate,Domain,IsUnique,TriggererSendDefinitionObjectID,TriggeredSendCustomerKey,Data_exclusao
473623,514002572,,170706,155,138,106856140,00277620848,12/11/2022 1:05:11 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473624,514002572,,170706,155,883,158128725,00297328247,10/6/2022 9:57:50 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473625,514002572,,170706,155,883,158128725,00297328247,10/6/2022 10:35:59 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473626,514002572,,170706,155,785,154371942,00328451118,9/29/2022 6:15:33 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473627,514002572,,170706,155,842,155873715,00126140502,9/19/2022 6:27:58 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473628,514002572,,170706,155,842,155873715,00126140502,11/9/2022 5:09:09 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473629,514002572,,170706,155,1604,185354069,0036g00001lB9CkAAK,11/29/2022 12:22:43 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473630,514002572,,170706,155,1604,185354069,0036g00001lB9CkAAK,12/13/2022 2:13:25 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473631,514002572,,170706,155,1603,186918264,0036g00001OaRBxAAN,12/4/2022 3:20:13 PM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473632,514002572,,170706,155,1862,208229466,0036g00001pHDwsAAG,2/24/2023 6:32:30 PM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473633,514002572,,170706,155,1862,208229466,0036g00001pHDwsAAG,2/24/2023 6:38:04 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473634,514002572,,170706,155,1700,203601008,0036g00001Q1jrtAAB,2/7/2023 11:59:55 AM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473635,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/17/2022 2:05:58 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473636,514002572,,170706,155,1604,185354069,0036g00001lB9CkAAK,11/28/2022 6:31:02 PM,hotmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473637,514002572,,170706,155,1604,185354069,0036g00001lB9CkAAK,11/28/2022 6:31:26 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473638,514002572,,170706,155,1604,185354069,0036g00001lB9CkAAK,11/28/2022 6:31:34 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473639,514002572,,170706,155,1604,185354069,0036g00001lB9CkAAK,11/28/2022 7:01:31 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473640,514002572,,170706,155,1604,185354069,0036g00001lB9CkAAK,11/29/2022 7:53:37 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473641,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/3/2022 5:05:08 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473642,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/3/2022 5:08:35 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473643,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/3/2022 6:13:46 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473644,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/3/2022 9:27:35 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473645,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/3/2022 10:26:18 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473646,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/13/2022 2:35:46 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473647,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 2:10:44 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473648,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 3:16:47 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473649,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 4:00:04 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473650,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 6:13:23 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473651,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 6:30:42 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473652,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/3/2022 4:47:26 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473653,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/1/2022 9:16:50 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473654,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 4:43:36 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473655,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 6:32:40 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473656,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 6:57:36 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473657,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 11:25:17 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473658,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/2/2022 1:31:13 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473659,514002572,,170706,155,1629,175600688,0036g00001cDxM0AAK,11/13/2022 11:27:30 AM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473660,514002572,,170706,155,1629,175600688,0036g00001cDxM0AAK,11/14/2022 5:38:25 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473661,514002572,,170706,155,1629,175600688,0036g00001cDxM0AAK,11/14/2022 5:39:52 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473662,514002572,,170706,155,1515,186413579,0036g00001g6lKCAAY,10/24/2022 9:57:44 PM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473663,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/1/2022 11:57:18 AM,hotmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473664,514002572,,170706,155,1281,168612953,0036g00001ksfidAAA,10/1/2022 5:18:56 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473665,514002572,,170706,155,880,158128715,00191999709,11/3/2022 7:00:30 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473666,514002572,,170706,155,880,158128715,00191999709,11/3/2022 7:09:01 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473667,514002572,,170706,155,880,158128715,00191999709,11/3/2022 7:09:42 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473668,514002572,,170706,155,880,158128715,00191999709,11/3/2022 7:10:12 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473669,514002572,,170706,155,880,158128715,00191999709,11/3/2022 7:16:32 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473670,514002572,,170706,155,1650,172591314,0036g00001bgo3sAAA,11/17/2022 5:25:34 AM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473671,514002572,,170706,155,880,158128715,00191999709,11/3/2022 6:39:53 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473672,514002572,,170706,155,880,158128715,00191999709,11/3/2022 6:40:40 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473673,514002572,,170706,155,880,158128715,00191999709,11/3/2022 6:40:48 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473674,514002572,,170706,155,880,158128715,00191999709,11/3/2022 6:45:33 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473675,514002572,,170706,155,880,158128715,00191999709,11/3/2022 6:48:52 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473676,514002572,,170706,155,880,158128715,00191999709,11/3/2022 7:00:01 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473677,514002572,,170706,155,67,122879924,00247020800,1/29/2023 9:27:14 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473678,514002572,,170706,155,521,151238436,00046680063,9/20/2022 2:09:48 PM,terra.com.br,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473679,514002572,,170706,155,521,151238436,00046680063,9/29/2022 12:18:18 PM,terra.com.br,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473680,514002572,,170706,155,521,151238436,00046680063,10/11/2022 8:14:03 PM,terra.com.br,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473681,514002572,,170706,155,743,153957267,00048315192,11/8/2022 4:23:30 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473682,514002572,,170706,155,442,151238518,00162630735,12/19/2022 8:53:40 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473683,514002572,,170706,155,773,154256670,00274412101,12/26/2022 11:21:21 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473684,514002572,,170706,155,773,154256670,00274412101,12/26/2022 11:21:31 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473685,514002572,,170706,155,914,160414389,00229963110,2/8/2023 6:35:07 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473686,514002572,,170706,155,67,122879924,00247020800,9/28/2022 12:36:12 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473687,514002572,,170706,155,67,122879924,00247020800,10/2/2022 3:13:19 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473688,514002572,,170706,155,67,122879924,00247020800,1/10/2023 6:35:54 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473689,514002572,,170706,155,368,151238471,00105168084,10/30/2022 4:25:26 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473690,514002572,,170706,155,368,151238471,00105168084,10/30/2022 4:25:32 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473691,514002572,,170706,155,878,158128695,00109995589,10/13/2022 4:34:03 PM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473692,514002572,,170706,155,878,158128695,00109995589,11/24/2022 8:11:17 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473693,514002572,,170706,155,878,158128695,00109995589,11/24/2022 8:11:17 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473694,514002572,,170706,155,773,154256670,00274412101,12/26/2022 11:21:17 AM,hotmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473695,514002572,,170706,155,581,151742621,00035134674,9/22/2022 9:09:50 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473696,514002572,,170706,155,581,151742621,00035134674,11/17/2022 11:25:13 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473697,514002572,,170706,155,368,151238471,00105168084,10/30/2022 4:20:37 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473698,514002572,,170706,155,368,151238471,00105168084,10/30/2022 4:20:51 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473699,514002572,,170706,155,368,151238471,00105168084,10/30/2022 4:20:59 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473700,514002572,,170706,155,368,151238471,00105168084,10/30/2022 4:21:04 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473701,514002572,,170706,155,675,152900919,00154391271,10/11/2022 3:06:14 PM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473702,514002572,,170706,155,675,152900919,00154391271,10/13/2022 1:29:03 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473703,514002572,,170706,155,675,152900919,00154391271,10/13/2022 1:29:09 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473704,514002572,,170706,155,547,151742611,00014416808,12/30/2022 1:26:36 PM,yahoo.com.br,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473705,514002572,,170706,155,857,156131078,00021211582,9/22/2022 11:53:54 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473706,514002572,,170706,155,857,156131078,00021211582,9/22/2022 11:54:00 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473707,514002572,,170706,155,383,151238495,00132597845,10/14/2022 5:54:27 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473708,514002572,,170706,155,646,152435627,00153676060,10/4/2022 9:14:40 AM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473709,514002572,,170706,155,646,152435627,00153676060,10/4/2022 9:14:58 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473710,514002572,,170706,155,646,152435627,00153676060,10/5/2022 8:50:59 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473711,514002572,,170706,155,646,152435627,00153676060,10/5/2022 8:51:21 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473712,514002572,,170706,155,646,152435627,00153676060,10/5/2022 8:51:41 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473713,514002572,,170706,155,635,152166582,00127051287,9/27/2022 11:42:40 AM,gmail.com,True,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473714,514002572,,170706,155,635,152166582,00127051287,2/9/2023 8:37:03 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473715,514002572,,170706,155,635,152166582,00127051287,2/9/2023 8:37:38 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473716,514002572,,170706,155,635,152166582,00127051287,2/20/2023 1:06:05 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473717,514002572,,170706,155,635,152166582,00127051287,2/20/2023 1:06:16 PM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473718,514002572,,170706,155,383,151238495,00132597845,10/14/2022 5:54:15 AM,gmail.com,False,1007E04C-F977-EC11-A311-48DF370EABE5,59311,3/19/2023 3:17:33 AM
473719,514002572,,170708,155,242,110343000,00028714083,9/28/2022 4:34:00 PM,gmail.com,False,1107E04C-F977-EC11-A311-48DF370EABE5,59312,3/19/2023 3:17:33 AM
473720,514002572,,170708,155,284,118594298,00155859803,1/4/2023 3:46:40 AM,gmail.com,True,1107E04C-F977-EC11-A311-48DF370EABE5,59312,3/19/2023 3:17:33 AM
473721,514002572,,170708,155,399,176039778,0036g00001jl72FAAQ,9/26/2022 5:31:01 PM,yahoo.com.br,True,1107E04C-F977-EC11-A311-48DF370EABE5,59312,3/19/2023 3:17:33 AM
473722,514002572,,170708,155,398,173578623,0036g00001PqxmqAAB,9/26/2022 1:03:22 PM,hotmail.com,True,1107E04C-F977-EC11-A311-48DF370EABE5,59312,3/19/2023 3:17:33 AM
473723,514002572,,170707,155,551,173747442,0036g00001Q0pREAAZ,10/5/2022 7:08:53 PM,gmail.com,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473724,514002572,,170707,155,743,74680074,0036g00001Q0a9cAAB,12/18/2022 4:48:22 PM,gmail.com,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473725,514002572,,170707,155,977,74714241,0036g00001Q0hITAAZ,2/12/2023 11:27:49 AM,gmail.com,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473726,514002572,,170707,155,977,74714241,0036g00001Q0hITAAZ,2/12/2023 11:29:09 AM,gmail.com,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473727,514002572,,170707,155,620,74356552,0036g00001Puo4MAAR,10/18/2022 5:45:41 AM,yahoo.com.br,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473728,514002572,,170707,155,932,74396982,0036g00001PvapFAAR,2/8/2023 11:24:17 AM,gmail.com,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473729,514002572,,170707,155,720,176039778,0036g00001jl72FAAQ,11/17/2022 8:15:33 AM,yahoo.com.br,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473730,514002572,,170707,155,974,209887202,0036g00001jlRDvAAM,2/12/2023 11:58:49 AM,gmail.com,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473731,514002572,,170707,155,473,178161957,0036g00001bgb1zAAA,9/22/2022 5:57:42 AM,outlook.com,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473732,514002572,,170707,155,340,118594782,00222785756,1/11/2023 6:47:05 PM,uol.com.br,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473733,514002572,,170707,155,38,118009636,00185871860,1/18/2023 9:20:05 AM,gmail.com,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473734,514002572,,170707,155,310,122879919,00354048767,9/21/2022 4:53:05 PM,gmail.com,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473735,514002572,,170707,155,627,173674232,0036g00001PzVKHAA3,10/22/2022 6:43:45 PM,gmail.com,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473736,514002572,,170707,155,743,74680074,0036g00001Q0a9cAAB,11/24/2022 2:28:33 PM,gmail.com,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473737,514002572,,170707,155,743,74680074,0036g00001Q0a9cAAB,11/24/2022 4:06:16 PM,gmail.com,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473738,514002572,,170707,155,743,74680074,0036g00001Q0a9cAAB,11/25/2022 6:23:51 AM,gmail.com,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473739,514002572,,170707,155,917,209881524,0036g00001OYEhKAAX,2/9/2023 5:56:44 AM,yahoo.com.br,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473740,514002572,,170707,155,917,209881524,0036g00001OYEhKAAX,2/12/2023 12:37:57 AM,yahoo.com.br,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473741,514002572,,170707,155,1035,210240512,0036g00001Pz0fiAAB,2/19/2023 8:34:50 PM,terra.com.br,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473742,514002572,,170707,155,935,74495536,0036g00001PzLhcAAF,3/11/2023 8:40:36 AM,yahoo.com.br,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473743,514002572,,170707,155,935,74495536,0036g00001PzLhcAAF,2/8/2023 5:48:18 PM,yahoo.com.br,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473744,514002572,,170707,155,935,74495536,0036g00001PzLhcAAF,2/23/2023 4:08:06 PM,yahoo.com.br,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473745,514002572,,170707,155,935,74495536,0036g00001PzLhcAAF,2/28/2023 9:04:20 AM,yahoo.com.br,False,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473746,514002572,,170707,155,627,173674232,0036g00001PzVKHAA3,10/22/2022 3:57:05 PM,gmail.com,True,1207E04C-F977-EC11-A311-48DF370EABE5,59313,3/19/2023 3:17:33 AM
473747,514002572,,218088,155,334,118342697,00220064865,2/22/2023 5:25:19 AM,hotmail.com,False,43F6E124-5CCD-EC11-A319-48DF370EABE5,70654,3/19/2023 3:17:33 AM
