_CustomObjectKey,VersionID,JourneyID,JourneyName,VersionNumber,CreatedDate,LastPublishedDate,ModifiedDate,JourneyStatus
569,8429F1B8-891C-4B6F-83F7-87221537FA93,8429F1B8-891C-4B6F-83F7-87221537FA93,JB_TESTES_JORGE,1,10/20/2021 4:36:33 PM,10/20/2021 4:36:37 PM,10/20/2021 4:36:37 PM,Running
570,1E95A557-69D2-455E-B821-67174A9F55DB,1E95A557-69D2-455E-B821-67174A9F55DB,JB_CAMPANHA_BOAS_VINDAS_OUROCAP_CLIENTE,1,12/7/2021 3:44:33 PM,,12/7/2021 3:44:33 PM,Draft
571,A0DB1A35-9095-4BDB-8DDF-2931B070B651,71D85985-8F7A-41FA-AD91-313D951A7145,BOAS_VINDAS_OUROCAP_CARACTERISTICAS,3,1/17/2022 6:55:04 PM,1/17/2022 6:55:25 PM,1/17/2022 6:55:25 PM,Running
572,CAC3CE4A-0075-409B-BA42-2EB1B60EABCE,71D85985-8F7A-41FA-AD91-313D951A7145,BOAS_VINDAS_OUROCAP_CARACTERISTICAS,2,1/14/2022 6:03:52 PM,1/14/2022 7:47:44 PM,1/17/2022 6:55:25 PM,Finishing
573,71D85985-8F7A-41FA-AD91-313D951A7145,71D85985-8F7A-41FA-AD91-313D951A7145,BOAS_VINDAS_OUROCAP_CARACTERISTICAS,1,11/7/2021 12:33:55 PM,12/14/2021 2:06:45 PM,1/14/2022 7:47:44 PM,Finishing
574,A4E0EBCA-A2E8-4CD9-9F38-2D530A3BCFFC,9863FFCB-2BE4-46C6-A2F8-FF4E0998F593,JB_CAMPANHA_RECOMANDO_G3,3,7/6/2021 2:42:37 PM,,10/25/2021 3:43:16 PM,Draft
575,CCE67D5F-72E0-4030-AAE6-4EF8DAB58901,9863FFCB-2BE4-46C6-A2F8-FF4E0998F593,JB_CAMPANHA_RECOMANDO_G3,2,4/10/2021 7:17:41 AM,,7/6/2021 2:42:28 PM,Deleted
576,9863FFCB-2BE4-46C6-A2F8-FF4E0998F593,9863FFCB-2BE4-46C6-A2F8-FF4E0998F593,JB_CAMPANHA_RECOMANDO_G3,1,4/5/2021 4:08:52 PM,4/8/2021 3:15:53 PM,4/10/2021 7:51:52 AM,Stopped
577,6E737964-819C-4D0A-8708-00D480F8A586,6E737964-819C-4D0A-8708-00D480F8A586,JB_CAMPANHA_PROPOSTA_OUROCAP_NAO_PAGA,1,4/5/2021 3:14:06 PM,4/5/2021 3:15:32 PM,7/5/2021 5:11:50 PM,Finishing
578,600F6699-DEFB-44EC-843F-161C51E70929,6E737964-819C-4D0A-8708-00D480F8A586,JB_CAMPANHA_PROPOSTA_OUROCAP_NAO_PAGA,3,8/12/2021 5:03:42 PM,1/18/2022 8:22:12 AM,1/18/2022 8:22:12 AM,Running
579,0466D4AA-61B1-4BDA-B6F6-3F542BCCCB55,6E737964-819C-4D0A-8708-00D480F8A586,JB_CAMPANHA_PROPOSTA_OUROCAP_NAO_PAGA,2,7/5/2021 5:01:16 PM,7/5/2021 5:11:50 PM,1/18/2022 8:22:12 AM,Finishing
580,5B7C4090-BF5A-409A-A17D-012FABE7EAC9,5B7C4090-BF5A-409A-A17D-012FABE7EAC9,Jornada ATIVOS - POC,1,4/23/2020 1:10:04 PM,4/24/2020 11:40:12 AM,4/24/2020 11:40:12 AM,Running
581,E78D6508-6DA7-4524-917C-690D3D93C4F1,5B7C4090-BF5A-409A-A17D-012FABE7EAC9,Jornada ATIVOS - POC,2,4/24/2020 11:45:25 AM,,4/24/2020 11:45:25 AM,Draft
582,F0004EBD-4D96-47E2-ADCB-016AC0B8EAF2,F0004EBD-4D96-47E2-ADCB-016AC0B8EAF2,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_COMOTC,1,1/3/2022 9:53:17 AM,1/4/2022 6:41:00 AM,1/4/2022 6:41:00 AM,Running
583,521F1D86-B036-4F71-B332-675408FF96C1,CC839C15-5E82-48B8-B2B8-72F722080662,TEST_BOAS_VINDAS_OUROCAP_CARACTERISTICAS,2,11/8/2021 1:20:12 PM,11/8/2021 1:25:21 PM,11/8/2021 1:25:21 PM,Running
584,CC839C15-5E82-48B8-B2B8-72F722080662,CC839C15-5E82-48B8-B2B8-72F722080662,TEST_BOAS_VINDAS_OUROCAP_CARACTERISTICAS,1,11/7/2021 7:40:36 PM,11/8/2021 1:56:34 AM,11/8/2021 1:25:21 PM,Finishing
585,77F717D9-5759-40EF-8205-D59E8EEBC990,77F717D9-5759-40EF-8205-D59E8EEBC990,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_TEO,1,2/22/2021 3:58:26 PM,2/22/2021 4:06:49 PM,2/22/2021 5:32:22 PM,Deleted
586,90ADBC4B-5EB7-482A-99A3-8382AC05BAA8,D31B8C4B-5C7D-42A1-96EC-D3E5B747B4A2,Jornada Campanha Dinâmica,3,12/16/2020 11:47:08 AM,12/16/2020 11:59:34 AM,12/16/2020 11:59:34 AM,Running
587,D31B8C4B-5C7D-42A1-96EC-D3E5B747B4A2,D31B8C4B-5C7D-42A1-96EC-D3E5B747B4A2,Nova jornada - 16 de dezembro de 2020 10.36,1,12/16/2020 7:43:51 AM,12/16/2020 7:55:27 AM,12/30/2020 7:59:09 AM,Finishing
588,468B01E5-1421-4DBC-B1D0-F6889F955A64,D31B8C4B-5C7D-42A1-96EC-D3E5B747B4A2,Jornada Campanha Dinâmica,2,12/16/2020 8:02:02 AM,12/16/2020 8:03:20 AM,12/16/2020 11:59:34 AM,Finishing
589,BBC42978-1E89-4862-A795-03B60C4673BE,BBC42978-1E89-4862-A795-03B60C4673BE,LLL JB_CAMPANHA_ONLINE_CLIENTE_COM_OTC_NEOBPO,1,8/2/2021 2:25:06 PM,,8/2/2021 2:26:16 PM,Deleted
590,FCE4D612-DD6D-4548-9120-2FB61DCDB45B,FCE4D612-DD6D-4548-9120-2FB61DCDB45B,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_TMKT,1,7/12/2021 2:27:21 PM,,7/12/2021 3:28:36 PM,Deleted
591,87A75B37-2745-4751-BDA9-0FA312301C2E,EAC6CDB4-5A4F-4267-AEF1-305395254843,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_ALGAR,5,8/2/2021 8:11:26 PM,,8/2/2021 8:11:26 PM,Draft
592,EAC6CDB4-5A4F-4267-AEF1-305395254843,EAC6CDB4-5A4F-4267-AEF1-305395254843,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_ALGAR,1,3/11/2021 1:42:49 PM,3/12/2021 10:17:57 AM,3/22/2021 1:34:18 PM,Finishing
593,97B1B42D-C6F0-4633-8533-7410928F919F,EAC6CDB4-5A4F-4267-AEF1-305395254843,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_ALGAR,3,3/22/2021 1:40:57 PM,,7/5/2021 6:03:10 PM,Deleted
594,A37DDEB1-074E-41BB-ABEC-7E4B69E7756B,EAC6CDB4-5A4F-4267-AEF1-305395254843,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_ALGAR,2,3/22/2021 1:30:53 PM,3/22/2021 1:34:18 PM,7/5/2021 6:03:10 PM,Finishing
595,27490CB1-B425-423B-BA08-89B97301670C,EAC6CDB4-5A4F-4267-AEF1-305395254843,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_ALGAR,4,7/5/2021 6:02:14 PM,7/5/2021 6:03:10 PM,7/5/2021 6:03:10 PM,Running
596,3C9EEAE0-5FE0-409C-B840-F129C734E6E3,3C9EEAE0-5FE0-409C-B840-F129C734E6E3,AAA para visualizaaar,1,3/22/2021 12:41:05 PM,,3/22/2021 12:41:05 PM,Draft
597,5A4531FC-FFC5-434D-AD48-6C38EE39D690,5A4531FC-FFC5-434D-AD48-6C38EE39D690,Jornada MOBILE - POC,1,4/22/2020 9:35:39 AM,4/22/2020 9:36:42 AM,4/22/2020 9:40:34 AM,Stopped
598,2D127C97-F771-4325-AFB0-A26FC8D1CCA5,5A4531FC-FFC5-434D-AD48-6C38EE39D690,Jornada MOBILE - POC,2,4/22/2020 9:40:21 AM,4/22/2020 9:40:34 AM,4/22/2020 11:49:16 AM,Stopped
599,388A687C-994C-4323-B9DD-D8614E6B5A2D,5A4531FC-FFC5-434D-AD48-6C38EE39D690,Jornada MOBILE - POC,4,4/23/2020 6:50:45 AM,,4/23/2020 6:50:45 AM,Draft
600,B8775696-7838-49F0-AF3C-FCD6BEED0E8D,5A4531FC-FFC5-434D-AD48-6C38EE39D690,Jornada MOBILE - POC,3,4/22/2020 11:36:41 AM,4/22/2020 11:49:16 AM,4/23/2020 6:50:41 AM,Stopped
601,9A6D0455-4C13-40DD-8A0C-36E0EBEC91F2,055A6A3B-3A84-4F27-B7F9-E37BA77CD476,JB_CAMPANHA_ONLINE_CLIENTE_COM_OTC_NEOBPO,2,8/2/2021 5:47:32 PM,,8/2/2021 7:11:41 PM,Deleted
602,CCC30621-C59D-4672-BFAB-5B5A0E4D8311,055A6A3B-3A84-4F27-B7F9-E37BA77CD476,JB_CAMPANHA_ONLINE_CLIENTE_COM_OTC_NEOBPO,3,8/2/2021 6:20:53 PM,,8/2/2021 7:11:41 PM,Deleted
603,055A6A3B-3A84-4F27-B7F9-E37BA77CD476,055A6A3B-3A84-4F27-B7F9-E37BA77CD476,JB_CAMPANHA_ONLINE_CLIENTE_COM_OTC_NEOBPO,1,8/2/2021 3:14:12 PM,8/2/2021 3:27:51 PM,8/2/2021 7:11:41 PM,Deleted
604,375C4BD2-9659-4D41-A8A0-599E6C39ADE9,375C4BD2-9659-4D41-A8A0-599E6C39ADE9,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,1,11/8/2021 4:21:29 PM,11/12/2021 5:57:30 AM,11/12/2021 6:42:35 PM,Finishing
605,5EF9AC39-1448-44C9-BE3D-FB5C5869695A,375C4BD2-9659-4D41-A8A0-599E6C39ADE9,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,2,11/12/2021 6:35:31 PM,11/12/2021 6:42:35 PM,11/12/2021 6:42:35 PM,Running
606,BB5BD1F2-4546-4655-8763-12FD628FF17C,BB5BD1F2-4546-4655-8763-12FD628FF17C,Nova jornada - 28 de julho de 2021 13.52,1,7/28/2021 10:55:14 AM,,7/28/2021 10:55:14 AM,Draft
607,7156F7AF-BF35-4229-AD9E-1370E7B468C2,7156F7AF-BF35-4229-AD9E-1370E7B468C2,JB_TESTE_PROSPECT,1,6/24/2021 6:04:01 PM,6/25/2021 4:36:11 PM,6/25/2021 4:36:11 PM,Running
608,B45918AB-65DD-4CAF-B737-7DCC58A49003,B45918AB-65DD-4CAF-B737-7DCC58A49003,JB_TESTE_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_TEO_CxP,1,12/22/2021 7:44:10 AM,,12/22/2021 7:57:00 AM,Deleted
609,8EE7700B-3384-491F-BA59-0EC01BBDD25E,E652A42A-E9AE-45EA-9060-C1735BC96DE3,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_TMKT,2,7/5/2021 6:02:00 PM,7/5/2021 6:03:54 PM,8/23/2021 6:46:07 PM,Finishing
610,B781F295-14C3-43BB-B701-B10D0C9DB4FC,E652A42A-E9AE-45EA-9060-C1735BC96DE3,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_TMKT,4,11/3/2021 7:14:08 PM,,11/3/2021 7:14:08 PM,Draft
611,A989C747-8E4E-4C62-A06D-BF24FD4D9C68,E652A42A-E9AE-45EA-9060-C1735BC96DE3,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_TMKT,3,8/23/2021 6:44:01 PM,8/23/2021 6:46:07 PM,8/23/2021 6:46:07 PM,Running
612,E652A42A-E9AE-45EA-9060-C1735BC96DE3,E652A42A-E9AE-45EA-9060-C1735BC96DE3,JB_CAMPANHA_OFFLINE_EX_CLIENTE_COM_OTC_TMKT,1,7/5/2021 2:21:35 PM,7/5/2021 2:32:09 PM,7/5/2021 6:03:54 PM,Finishing
613,A705EA42-CBE1-43D2-B7C3-5CB533F61C8A,A705EA42-CBE1-43D2-B7C3-5CB533F61C8A,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO_TESTE,1,7/5/2021 4:03:53 PM,,7/5/2021 4:05:28 PM,Deleted
614,C8F3A086-7EC7-42C5-87C2-442BD37DAE2D,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",2,4/6/2021 7:13:48 PM,,7/5/2021 6:02:40 PM,Deleted
615,69D2D2FB-A498-4A4B-A587-5BCD3DAD0809,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",6,12/1/2021 8:04:27 PM,12/1/2021 8:48:11 PM,12/1/2021 8:48:11 PM,Running
616,4BC7BEFB-6F27-41DE-B0D1-98E9ADB44F69,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",4,12/1/2021 4:14:12 PM,12/1/2021 4:18:59 PM,12/1/2021 8:48:11 PM,Finishing
617,12A9940C-4384-4D59-820C-A2EC790D7307,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",3,7/5/2021 6:01:17 PM,7/5/2021 6:02:40 PM,12/1/2021 4:18:59 PM,Finishing
618,E7F1B9A4-6CBB-4054-A869-BBD05A65847D,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",8,12/6/2021 4:43:24 PM,,12/6/2021 4:43:24 PM,Draft
619,BA388D2C-48E1-4004-A557-D4D5B1B8AC72,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",7,12/2/2021 4:01:11 PM,,12/6/2021 4:43:19 PM,Deleted
620,7C35F278-13D2-4314-A75F-D70BB8961C71,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",5,12/1/2021 4:29:29 PM,,12/1/2021 8:48:11 PM,Deleted
621,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9,35D0F6F7-4A9B-4DDC-98C0-DECB507C59B9," JB_CAMPANHA_ONLINE_EX_CLIENTE_COM_OTC_NEOBPO",1,3/11/2021 10:43:27 AM,3/12/2021 10:10:19 AM,7/5/2021 6:02:40 PM,Finishing
622,DA50025C-72B1-4722-B11E-9BBD795F38CF,DA50025C-72B1-4722-B11E-9BBD795F38CF,JB_CAMPANHA_BOAS_VINDAS_POSTALCAP_CLIENTE,1,8/4/2021 5:06:44 PM,,8/20/2021 4:31:27 PM,Draft
623,23AA3EFA-E60E-470E-9B64-9BDC01D9D186,23AA3EFA-E60E-470E-9B64-9BDC01D9D186,TESTE_JORGE,1,12/6/2021 4:34:40 PM,,12/6/2021 4:34:53 PM,Deleted
624,C0B7147A-09BB-429D-B0D1-9C322A583B52,C0B7147A-09BB-429D-B0D1-9C322A583B52,TESTE_CAMPANHA_PROSPECT,1,6/22/2021 4:34:11 PM,6/22/2021 4:45:00 PM,6/22/2021 5:20:57 PM,Deleted
625,2FDED060-4C6B-40FE-B1AB-CED0E4B52D6A,2FDED060-4C6B-40FE-B1AB-CED0E4B52D6A,JB_CAMPANHA_BOAS_VINDAS_POSTALCAP_CLIENTE,1,8/4/2021 4:39:25 PM,,8/4/2021 5:06:17 PM,Deleted
626,622D7688-65CF-489F-88C2-2393B0824660,8FB0EE57-A120-451C-B36C-8B581E6D45F1,Nova jornada - 1 de dezembro de 2020 14.29,3,12/1/2020 3:41:31 PM,12/1/2020 3:58:19 PM,12/15/2020 4:40:36 PM,Running
627,4B8D10B9-D693-49F1-8A7A-5D3EC9207725,8FB0EE57-A120-451C-B36C-8B581E6D45F1,Nova jornada - 1 de dezembro de 2020 14.29,4,12/1/2020 4:43:08 PM,,12/1/2020 4:43:08 PM,Draft
628,84ED0AC4-5028-4F75-9B86-604C139768C9,8FB0EE57-A120-451C-B36C-8B581E6D45F1,Nova jornada - 1 de dezembro de 2020 14.29,2,12/1/2020 1:57:02 PM,12/1/2020 1:58:51 PM,12/15/2020 3:40:12 PM,Finishing
629,8FB0EE57-A120-451C-B36C-8B581E6D45F1,8FB0EE57-A120-451C-B36C-8B581E6D45F1,Nova jornada - 1 de dezembro de 2020 14.29,1,12/1/2020 12:01:40 PM,12/1/2020 1:23:01 PM,12/1/2020 1:58:51 PM,Stopped
630,0AA5B770-EC56-4545-BABC-8B5F61B2475D,0AA5B770-EC56-4545-BABC-8B5F61B2475D,Test Wait Until Event,1,9/1/2021 8:35:22 PM,,9/2/2021 4:01:53 PM,Deleted
631,9478A81D-40DA-4189-81FB-53CA813EE3EE,D0B42D31-1B73-48B9-90CA-8BC93A36DACA," JB_CAMPANHA_SORTEIO_PERIODICO_SMS",3,9/30/2021 5:13:22 PM,,9/30/2021 5:13:22 PM,Draft
632,D0B42D31-1B73-48B9-90CA-8BC93A36DACA,D0B42D31-1B73-48B9-90CA-8BC93A36DACA," JB_CAMPANHA_SORTEIO_PERIODICO_SMS",1,9/30/2021 12:54:19 PM,9/30/2021 4:47:11 PM,9/30/2021 4:50:01 PM,Stopped
633,07F9001A-FA4C-4D3F-A870-99B2AA45E307,D0B42D31-1B73-48B9-90CA-8BC93A36DACA," JB_CAMPANHA_SORTEIO_PERIODICO_SMS",2,9/30/2021 4:49:53 PM,9/30/2021 4:50:01 PM,9/30/2021 4:50:01 PM,Running
634,7C6AF330-E821-4020-930B-8D17F2848653,7C6AF330-E821-4020-930B-8D17F2848653,Jr_Campanha_Prospect,1,1/5/2021 4:22:00 PM,,1/5/2021 5:05:37 PM,Draft
635,5DA18D01-0F30-440E-A612-3FF4FDAA0C32,5DA18D01-0F30-440E-A612-3FF4FDAA0C32," JB_CAMPANHA_RECOMANDO_G1",1,4/5/2021 3:49:06 PM,,10/25/2021 3:45:43 PM,Draft
636,1ACC057F-EF41-4009-8B00-35D96244BAE8,1ACC057F-EF41-4009-8B00-35D96244BAE8,JB_CAMPANHA-AUTOMATICA_REVENDA-OUROCAP-COMOTC-NEOBPO,1,4/7/2021 3:42:35 PM,,4/7/2021 3:50:58 PM,Deleted
637,D8806207-31EF-4A41-9DB8-36C10F93B668,D8806207-31EF-4A41-9DB8-36C10F93B668,JB_Teste_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_TEO_CxP,1,12/22/2021 7:57:46 AM,12/22/2021 7:58:46 AM,12/22/2021 11:21:48 AM,Stopped
638,9C92C007-337F-4CA6-8865-9D61516D90CE,D8806207-31EF-4A41-9DB8-36C10F93B668,JB_Teste_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_TEO_CxP,2,12/22/2021 10:42:45 AM,12/22/2021 11:21:48 AM,12/22/2021 11:21:48 AM,Running
639,B0B2807E-6045-400B-8D99-4E326B26DD13,B0B2807E-6045-400B-8D99-4E326B26DD13,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_ALGAR,1,7/12/2021 2:27:05 PM,,7/12/2021 3:28:05 PM,Deleted
640,3124ED49-2C0E-430F-B57C-3576C31E478C,2F2FBB7E-9056-4480-94EB-EFE191CD7EED,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB1,2,11/12/2021 5:26:06 AM,,11/12/2021 6:11:04 PM,Deleted
641,2F2FBB7E-9056-4480-94EB-EFE191CD7EED,2F2FBB7E-9056-4480-94EB-EFE191CD7EED,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB1,1,11/4/2021 5:19:05 PM,11/12/2021 2:54:37 AM,11/12/2021 6:11:04 PM,Finishing
642,9E423817-1DF3-404B-BF5F-F15EE775D9DA,2F2FBB7E-9056-4480-94EB-EFE191CD7EED,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB1,3,11/12/2021 6:10:23 PM,11/12/2021 6:11:04 PM,11/12/2021 6:11:04 PM,Running
643,7EA9C2DF-7CA3-4CD4-9C4B-7A9557741F70,6860C347-2A85-4B87-B039-F0D38B69F459,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO vLucas,2,7/26/2021 4:08:37 PM,7/26/2021 4:08:55 PM,7/26/2021 4:33:37 PM,Stopped
644,CD3524ED-A910-4325-881F-EA6690414518,6860C347-2A85-4B87-B039-F0D38B69F459,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO vLucas,3,7/26/2021 4:32:58 PM,7/26/2021 4:33:37 PM,8/25/2021 4:13:59 PM,Stopped
645,6860C347-2A85-4B87-B039-F0D38B69F459,6860C347-2A85-4B87-B039-F0D38B69F459,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO vLucas,1,7/26/2021 4:03:47 PM,7/26/2021 4:05:05 PM,7/26/2021 4:08:55 PM,Stopped
646,837D173D-D307-4509-821E-261EE96599CD,837D173D-D307-4509-821E-261EE96599CD,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO_Teste,1,7/12/2021 2:27:51 PM,,7/12/2021 2:27:51 PM,Draft
647,B1E8D43F-060A-4F2B-8A20-26A0DC3B44FF,B1E8D43F-060A-4F2B-8A20-26A0DC3B44FF,TESTE001,1,12/1/2021 8:27:50 PM,,12/1/2021 8:30:28 PM,Deleted
648,F2AFE42F-1714-492A-9A14-2EB493440ED8,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,4,10/20/2021 3:59:38 PM,10/20/2021 4:21:13 PM,10/20/2021 5:17:12 PM,Finishing
649,206802DF-152E-40B9-BD4E-586BD1B7F629,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,8,12/6/2021 4:40:13 PM,12/6/2021 5:27:49 PM,12/6/2021 5:27:49 PM,Running
650,408A75C1-54CC-4E69-86CE-742823454C60,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,5,10/20/2021 5:15:58 PM,10/20/2021 5:17:12 PM,12/6/2021 5:27:49 PM,Finishing
651,78F06CB1-C127-451A-9684-9A946F814B06,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,6,12/2/2021 4:01:24 PM,,12/6/2021 5:27:49 PM,Deleted
652,1F027EF2-0744-424E-8B12-D1A0E6D3F1F0,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,3,8/20/2021 11:45:43 AM,,10/20/2021 4:21:13 PM,Deleted
